,eventID,groupID,RP_hit_in_group,Max_line_no
105804,20051507,1,3,1
105825,20051517,5,3,1
105842,20051525,5,3,1
105875,20051542,2,3,1
105876,20051542,4,3,1
105885,20051548,2,3,1
105905,20051557,2,3,1
105912,20051560,2,3,1
105916,20051562,1,3,1
105947,20051577,4,3,1
105968,20051586,4,3,1
105972,20051588,5,3,1
105991,20051598,4,3,1
105999,20051602,5,3,1
106008,20051608,2,3,2
106036,20051622,2,3,1
106062,20051633,4,3,4
106107,20051655,5,3,1
106118,20051661,1,3,4
106134,20051668,2,3,1
106136,20051669,2,3,1
106147,20051674,4,3,1
106167,20051683,5,3,1
106169,20051684,2,3,1
106175,20051687,1,3,1
106193,20051696,2,3,1
106202,20051700,2,3,2
106203,20051700,3,3,3
106207,20051701,4,3,1
106213,20051704,4,3,1
106313,20051756,4,3,2
106337,20051767,6,3,2
106341,20051769,5,3,1
106357,20051778,1,3,1
106393,20051796,1,3,1
106492,20051843,2,3,1
106506,20051849,4,3,1
106521,20051855,1,3,4
106582,20051885,4,3,1
106598,20051895,1,3,1
106613,20051902,2,3,2
106633,20051911,4,3,1
106713,20051950,2,3,2
106717,20051952,2,3,1
106722,20051954,4,3,1
106773,20051978,1,3,1
106780,20051981,5,3,1
106813,20051998,2,3,1
106818,20052000,5,3,2
106849,20052016,5,3,1
106855,20052019,2,3,1
106873,20052028,5,3,1
106921,20052050,1,3,2
106932,20052055,1,3,1
106953,20052063,4,3,1
106981,20052078,5,3,1
107023,20052101,1,3,1
107032,20052105,4,3,1
107057,20052117,2,3,1
107093,20052134,2,3,1
107127,20052148,2,3,3
107131,20052149,5,3,1
107147,20052156,4,3,1
107164,20052165,1,3,1
107171,20052167,1,3,1
107173,20052168,1,3,2
107211,20052187,4,3,1
107228,20052195,3,3,1
107232,20052197,2,3,1
107249,20052205,5,3,2
107260,20052211,1,3,4
107285,20052224,2,3,2
107292,20052227,5,3,1
107293,20052228,1,3,6
107294,20052228,5,3,1
107328,20052244,5,3,1
107331,20052246,1,3,5
107357,20052257,5,3,1
107425,20052291,5,3,2
107428,20052293,2,3,2
107464,20052312,5,3,2
107466,20052313,2,3,1
107469,20052314,4,3,1
107481,20052320,1,3,1
107494,20052326,2,3,1
107552,20052354,1,3,1
107606,20052379,4,3,3
107615,20052383,5,3,2
107624,20052387,2,3,1
107639,20052394,1,3,1
107643,20052395,6,3,1
107655,20052401,4,3,3
107660,20052403,5,3,1
107666,20052406,5,3,1
107676,20052411,1,3,1
107685,20052416,5,3,2
107706,20052426,5,3,1
107735,20052442,2,3,1
107782,20052465,5,3,1
107809,20052479,1,3,2
107811,20052480,2,3,1
107852,20052502,5,3,2
107899,20052525,2,3,1
107914,20052532,4,3,2
107931,20052540,2,3,3
107940,20052544,5,3,1
107941,20052545,3,3,9
107962,20052557,2,3,2
107965,20052558,2,3,1
107994,20052573,5,3,1
108007,20052580,2,3,1
108010,20052581,5,3,1
108021,20052586,2,3,1
108051,20052599,5,3,1
108075,20052611,4,3,1
108076,20052612,2,3,1
108099,20052624,4,3,4
108104,20052627,1,3,1
108138,20052643,4,3,2
108149,20052649,1,3,2
108199,20052672,1,3,1
108213,20052678,5,3,1
108224,20052684,1,3,1
108231,20052687,5,3,2
108234,20052689,1,3,1
108242,20052693,2,3,2
108260,20052702,1,3,1
108266,20052704,2,3,1
108287,20052716,2,3,1
108300,20052723,2,3,1
108321,20052732,4,3,3
108332,20052737,1,3,1
108365,20052753,5,3,1
108368,20052755,1,3,3
108369,20052755,2,3,1
108373,20052756,5,3,1
108383,20052762,1,3,1
108411,20052775,2,3,1
108437,20052788,5,3,1
108440,20052790,2,3,1
108459,20052800,5,3,5
108478,20052810,4,3,1
108483,20052812,5,3,1
108492,20052817,1,3,1
108500,20052820,4,3,1
108514,20052827,1,3,1
108527,20052833,1,3,1
108560,20052847,1,3,2
108612,20052872,4,3,1
108625,20052880,2,3,1
108645,20052889,5,3,1
108732,20052932,5,3,1
108746,20052938,5,3,1
108755,20052943,2,3,1
108824,20052975,2,3,1
108858,20052993,1,3,1
108869,20052997,5,3,1
108894,20053009,1,3,1
108907,20053016,5,3,1
108911,20053018,5,3,1
108914,20053020,1,3,1
108927,20053026,2,3,1
108965,20053044,2,3,1
108987,20053055,4,3,1
109005,20053063,5,3,1
109036,20053079,4,3,1
109050,20053087,1,3,5
109052,20053088,1,3,2
109063,20053093,2,3,3
109095,20053109,2,3,4
109139,20053129,5,3,1
109151,20053134,5,3,1
109156,20053136,2,3,7
109170,20053142,4,3,1
109179,20053147,1,3,1
109183,20053147,6,3,6
109192,20053152,1,3,1
109237,20053174,1,3,1
109264,20053187,5,3,1
109323,20053218,2,3,1
109324,20053218,4,3,1
109350,20053230,1,3,1
109404,20053255,6,3,2
109429,20053271,2,3,1
109458,20053286,1,3,1
109459,20053286,2,3,2
109483,20053297,2,3,1
109484,20053297,4,3,1
109602,20053358,5,3,1
109634,20053375,2,3,1
109644,20053380,1,3,3
109654,20053384,5,3,1
109697,20053406,4,3,1
109742,20053428,4,3,1
109761,20053436,4,3,1
109764,20053437,5,3,1
109779,20053443,4,3,1
109817,20053462,4,3,1
109835,20053470,2,3,2
109857,20053480,2,3,1
109865,20053484,2,3,1
109886,20053494,4,3,1
109905,20053502,4,3,1
109943,20053520,1,3,1
109962,20053529,2,3,1
110071,20053583,4,3,1
110092,20053594,1,3,1
110093,20053594,5,3,1
110096,20053596,2,3,1
110113,20053604,4,3,1
110123,20053609,1,3,1
110124,20053609,5,3,1
110128,20053611,5,3,1
110144,20053619,1,3,1
110152,20053624,2,3,1
110169,20053631,4,3,3
110170,20053631,5,3,3
110179,20053635,2,3,2
110230,20053660,4,3,1
110248,20053669,2,3,1
110257,20053673,2,3,4
110270,20053679,1,3,4
110271,20053679,2,3,2
110304,20053695,2,3,2
110305,20053695,4,3,1
110327,20053706,5,3,1
110329,20053708,5,3,1
110352,20053718,2,3,2
110374,20053729,1,3,1
110388,20053735,5,3,3
110396,20053739,1,3,1
110408,20053744,2,3,1
110418,20053748,5,3,2
110431,20053755,2,3,1
110474,20053776,2,3,1
110482,20053780,2,3,1
110487,20053782,5,3,1
110497,20053790,5,3,5
110556,20053821,4,3,1
110571,20053828,5,3,1
110607,20053847,2,3,2
110618,20053852,4,3,1
110626,20053856,1,3,1
110669,20053877,4,3,1
110677,20053881,2,3,1
110693,20053888,2,3,1
110703,20053894,1,3,1
110744,20053914,1,3,1
110772,20053926,2,3,1
110794,20053936,2,3,2
110800,20053940,1,3,1
110801,20053940,5,3,2
110831,20053955,2,3,1
110842,20053960,4,3,1
110852,20053965,5,3,1
110866,20053972,1,3,1
110889,20053983,1,3,1
110915,20053996,1,3,2
110954,20054015,2,3,1
110980,20054027,1,3,5
110995,20054033,4,3,2
111027,20054049,4,3,1
111057,20054064,1,3,1
111069,20054070,1,3,1
111111,20054089,2,3,1
111118,20054092,5,3,1
111150,20054108,2,3,1
111189,20054128,2,3,1
111194,20054130,5,3,1
111204,20054135,4,3,1
111214,20054140,1,3,1
111228,20054147,2,3,1
111293,20054180,1,3,1
111295,20054182,1,3,1
111297,20054183,1,3,1
111332,20054200,2,3,1
111351,20054210,5,3,2
111363,20054216,2,3,3
111401,20054235,2,3,1
111420,20054244,4,3,1
111440,20054254,1,3,1
111442,20054254,3,3,4
111465,20054265,2,3,1
111483,20054273,5,3,2
111497,20054280,2,3,1
111504,20054283,4,3,2
111507,20054284,3,3,2
111509,20054285,1,3,1
111532,20054295,4,3,2
111533,20054295,5,3,4
111586,20054320,5,3,2
111621,20054338,2,3,3
111625,20054339,4,3,1
111646,20054350,2,3,1
111696,20054373,4,3,1
111708,20054379,4,3,1
111718,20054384,5,3,2
111782,20054418,4,3,1
111799,20054426,5,3,1
111826,20054440,5,3,1
111954,20054506,2,3,1
111963,20054510,1,3,1
111965,20054511,2,3,1
111969,20054513,2,3,1
111989,20054522,5,3,1
112031,20054542,6,3,2
112043,20054550,1,3,1
112046,20054551,5,3,6
112114,20054585,4,3,1
112129,20054592,5,3,1
112134,20054595,2,3,1
112136,20054596,1,3,1
112169,20054612,5,3,1
112218,20054635,5,3,2
112224,20054638,4,3,1
112241,20054646,5,3,1
112302,20054675,2,3,1
112331,20054687,5,3,1
112334,20054689,1,3,1
112340,20054692,1,3,1
112391,20054717,1,3,1
112406,20054724,1,3,1
112408,20054725,2,3,1
112453,20054746,2,3,2
112462,20054751,5,3,1
112486,20054763,2,3,1
112495,20054767,2,3,1
112501,20054770,2,3,1
112509,20054774,1,3,1
112531,20054785,2,3,1
112548,20054793,2,3,3
112571,20054803,1,3,1
112573,20054803,5,3,1
112594,20054812,4,3,1
112595,20054813,2,3,1
112639,20054836,1,3,1
112640,20054836,5,3,1
112655,20054844,2,3,1
112658,20054845,5,3,1
112661,20054847,1,3,1
112695,20054862,5,3,1
112702,20054866,1,3,1
112732,20054881,2,3,1
112746,20054888,1,3,1
112756,20054894,1,3,1
112788,20054910,1,3,1
112811,20054921,2,3,2
112814,20054922,4,3,1
112823,20054927,5,3,1
112887,20054960,2,3,3
112905,20054968,5,3,1
112927,20054979,5,3,1
112964,20054997,5,3,1
113051,20055043,2,3,1
113097,20055066,1,3,4
113124,20055077,1,3,1
113130,20055079,5,3,4
113149,20055088,5,3,1
113155,20055091,4,3,1
113208,20055119,4,3,1
113213,20055122,2,3,1
113216,20055123,2,3,2
113232,20055129,4,3,1
113238,20055132,5,3,1
113261,20055144,2,3,1
113291,20055158,5,3,1
113306,20055166,2,3,1
113350,20055190,1,3,5
113416,20055222,4,3,1
113458,20055244,1,3,1
113467,20055248,4,3,1
113486,20055257,4,3,1
113543,20055286,2,3,1
113552,20055290,2,3,1
113623,20055322,2,3,1
113650,20055336,4,3,1
113672,20055347,4,3,1
113704,20055363,2,3,1
113710,20055366,2,3,1
113727,20055375,2,3,1
113754,20055388,1,3,2
113806,20055413,5,3,1
113825,20055424,1,3,1
113831,20055426,3,3,2
113859,20055438,4,3,5
113863,20055439,5,3,1
113871,20055443,1,3,1
113918,20055463,4,3,1
113956,20055484,1,3,1
113991,20055501,4,3,3
114052,20055530,1,3,1
114057,20055532,4,3,1
114102,20055556,2,3,1
114108,20055559,1,3,1
114189,20055601,2,3,1
114198,20055606,1,3,1
114228,20055623,2,3,1
114229,20055623,4,3,1
114241,20055629,1,3,1
114285,20055649,1,3,1
114298,20055655,5,3,2
114302,20055657,5,3,2
114306,20055659,5,3,1
114360,20055689,1,3,1
114366,20055692,2,3,1
114424,20055720,2,3,1
114437,20055726,1,3,3
114463,20055737,5,3,1
114467,20055739,5,3,1
114472,20055743,2,3,1
114476,20055745,1,3,1
114497,20055756,2,3,1
114499,20055757,2,3,1
114500,20055757,4,3,2
114533,20055772,4,3,1
114545,20055778,1,3,3
114546,20055778,2,3,2
114556,20055782,4,3,2
114558,20055784,2,3,1
114592,20055800,4,3,6
114615,20055812,2,3,1
114649,20055831,1,3,1
114650,20055831,5,3,2
114695,20055853,2,3,1
114696,20055853,4,3,1
114712,20055861,2,3,1
114716,20055863,2,3,1
114736,20055872,5,3,1
114740,20055874,4,3,1
114796,20055902,2,3,1
114840,20055925,2,3,4
114842,20055925,4,3,1
114865,20055936,2,3,1
114874,20055940,5,3,1
114878,20055943,5,3,1
114919,20055963,5,3,1
114940,20055974,2,3,1
114993,20056001,2,3,1
115003,20056006,2,3,4
115043,20056027,5,3,1
115057,20056035,4,3,1
115064,20056039,1,3,1
115190,20056108,2,3,1
115213,20056119,4,3,5
115215,20056119,6,3,3
115243,20056131,5,3,1
115311,20056165,2,3,1
115312,20056165,4,3,1
115362,20056187,6,3,1
115381,20056196,1,3,1
115432,20056222,4,3,3
115464,20056239,4,3,1
115468,20056241,4,3,2
115478,20056246,2,3,1
115488,20056252,2,3,2
115493,20056254,2,3,1
115497,20056256,4,3,3
115537,20056276,1,3,1
115590,20056302,5,3,1
115661,20056334,2,3,1
115691,20056347,2,3,1
115782,20056391,4,3,1
115794,20056397,4,3,1
115796,20056398,5,3,1
115798,20056399,5,3,1
115826,20056413,2,3,1
115827,20056413,5,3,1
115895,20056445,2,3,5
115905,20056449,5,3,2
115912,20056453,1,3,1
115952,20056473,5,3,1
115978,20056486,4,3,1
116042,20056516,5,3,1
116066,20056528,2,3,1
116076,20056533,2,3,1
116078,20056534,2,3,1
116081,20056535,5,3,1
116095,20056542,1,3,1
116098,20056544,5,3,1
116133,20056561,2,3,1
116143,20056567,2,3,2
116152,20056571,1,3,1
116174,20056582,1,3,1
116189,20056590,2,3,1
116223,20056605,5,3,2
116228,20056608,2,3,1
116244,20056616,1,3,1
116276,20056630,2,3,2
116319,20056648,1,3,1
116339,20056658,2,3,1
116371,20056674,2,3,2
116376,20056676,1,3,1
116401,20056687,2,3,1
116417,20056695,2,3,2
116423,20056698,4,3,4
116439,20056705,5,3,3
116449,20056710,5,3,1
116467,20056717,1,3,1
116468,20056717,5,3,1
116475,20056721,2,3,1
116478,20056722,5,3,1
116497,20056732,2,3,1
116498,20056732,4,3,1
116522,20056745,2,3,1
116555,20056761,5,3,2
116576,20056771,4,3,1
116579,20056773,1,3,2
116648,20056805,5,3,1
116667,20056815,2,3,1
116693,20056828,2,3,3
116716,20056840,5,3,1
116718,20056841,5,3,1
116731,20056848,2,3,1
116768,20056866,5,3,1
116806,20056886,2,3,1
116809,20056887,4,3,1
116846,20056904,1,3,3
116855,20056908,4,3,1
116880,20056923,2,3,1
116902,20056933,2,3,1
116926,20056944,1,3,3
116927,20056944,2,3,2
116944,20056952,2,3,1
116993,20056973,1,3,1
117004,20056978,5,3,1
117013,20056983,2,3,1
117033,20056993,2,3,1
117099,20057027,5,3,3
117121,20057039,5,3,1
117123,20057040,5,3,1
117129,20057043,4,3,1
117151,20057053,5,3,1
117193,20057073,1,3,1
117204,20057078,5,3,1
117214,20057082,5,3,2
117236,20057093,1,3,1
117240,20057095,1,3,1
117262,20057107,1,3,1
117286,20057120,1,3,2
117294,20057124,2,3,1
117309,20057132,2,3,1
117312,20057133,5,3,1
117318,20057138,1,3,5
117321,20057138,4,3,1
117323,20057138,6,3,6
117335,20057144,5,3,1
117361,20057157,5,3,1
117364,20057159,5,3,4
117371,20057162,5,3,1
117375,20057164,1,3,1
117427,20057189,5,3,1
117449,20057200,2,3,1
117461,20057206,1,3,2
117482,20057215,4,3,1
117485,20057217,2,3,1
117497,20057224,5,3,1
117505,20057227,6,3,2
117506,20057228,2,3,1
117536,20057243,5,3,1
117549,20057250,2,3,1
117588,20057270,2,3,1
117601,20057276,5,3,1
117634,20057293,1,3,1
117650,20057301,5,3,1
117662,20057307,1,3,2
117665,20057307,5,3,1
117667,20057308,5,3,1
117716,20057332,2,3,1
117724,20057335,5,3,3
117726,20057336,1,3,2
117730,20057338,1,3,1
117741,20057343,5,3,1
117771,20057360,2,3,1
117798,20057374,4,3,1
117819,20057384,5,3,1
117847,20057398,4,3,2
117879,20057414,5,3,6
117925,20057436,1,3,3
117926,20057436,2,3,5
117927,20057436,3,3,1
117932,20057438,4,3,1
117941,20057442,5,3,1
117955,20057450,1,3,1
117992,20057467,1,3,1
118025,20057485,2,3,3
118036,20057490,5,3,4
118054,20057500,2,3,1
118070,20057506,4,3,3
118071,20057506,5,3,2
118077,20057509,2,3,1
118105,20057523,1,3,1
118109,20057525,1,3,1
118110,20057525,5,3,1
118113,20057527,1,3,2
118116,20057528,2,3,2
118118,20057529,2,3,1
118130,20057534,5,3,1
118202,20057569,4,3,1
118215,20057575,5,3,1
118241,20057589,1,3,1
118259,20057598,1,3,1
118268,20057603,4,3,1
118280,20057608,4,3,1
118336,20057635,2,3,1
118345,20057639,5,3,1
118348,20057641,2,3,1
118379,20057654,5,3,2
118423,20057676,4,3,1
118436,20057682,1,3,2
118493,20057710,5,3,1
118494,20057711,2,3,1
118507,20057717,1,3,1
118517,20057722,1,3,1
118552,20057739,2,3,1
118578,20057752,2,3,1
118580,20057753,2,3,1
118619,20057772,1,3,1
118739,20057830,4,3,2
118807,20057862,2,3,2
118809,20057863,2,3,1
118810,20057863,4,3,2
118819,20057868,1,3,1
118824,20057870,5,3,1
118836,20057876,4,3,1
118853,20057884,2,3,5
118906,20057909,2,3,1
118922,20057915,5,3,1
118984,20057946,2,3,1
119045,20057978,4,3,1
119058,20057985,2,3,1
119061,20057986,4,3,1
119068,20057990,1,3,1
119070,20057991,1,3,1
119073,20057992,4,3,1
119085,20057997,4,3,2
119088,20057998,4,3,5
119098,20058003,2,3,1
119114,20058010,2,3,1
119120,20058013,2,3,1
119154,20058030,2,3,1
119176,20058041,1,3,1
119189,20058047,2,3,1
119209,20058057,2,3,1
119216,20058060,4,3,1
119220,20058062,4,3,1
119257,20058081,5,3,1
119258,20058082,1,3,1
119261,20058083,4,3,4
119271,20058087,1,3,1
119346,20058124,1,3,1
119347,20058124,5,3,1
119429,20058168,2,3,1
119447,20058178,2,3,1
119450,20058179,4,3,1
119462,20058186,5,3,1
119467,20058189,2,3,3
119482,20058196,2,3,1
119509,20058208,4,3,1
119537,20058224,1,3,1
119559,20058233,5,3,2
119572,20058238,4,3,1
119592,20058248,2,3,1
119625,20058263,5,3,1
119673,20058287,6,3,5
119720,20058312,5,3,1
119737,20058321,5,3,1
119746,20058325,2,3,1
119755,20058328,4,3,1
119801,20058351,2,3,2
119806,20058353,4,3,1
119876,20058386,1,3,5
119906,20058399,4,3,1
119910,20058401,4,3,1
119920,20058407,4,3,1
119921,20058408,1,3,1
119923,20058409,2,3,1
119982,20058438,2,3,1
119999,20058447,5,3,1
120033,20058465,4,3,1
120058,20058477,4,3,1
120079,20058487,2,3,2
120107,20058499,6,3,1
120142,20058515,2,3,1
120147,20058517,4,3,2
120160,20058523,5,3,4
120177,20058531,1,3,1
120184,20058534,2,3,2
120185,20058534,3,3,1
120190,20058537,2,3,1
120195,20058539,5,3,1
120222,20058552,2,3,1
120223,20058552,4,3,8
120276,20058577,2,3,1
120277,20058577,4,3,1
120287,20058582,5,3,1
120288,20058583,1,3,1
120394,20058637,2,3,1
120401,20058640,5,3,1
120402,20058641,2,3,1
120404,20058642,1,3,1
120431,20058656,2,3,2
120453,20058666,4,3,1
120531,20058701,2,3,1
120560,20058715,2,3,1
120565,20058717,4,3,1
120568,20058719,1,3,1
120602,20058734,2,3,1
120636,20058750,2,3,2
120685,20058773,4,3,2
120712,20058786,4,3,1
120717,20058789,2,3,1
120728,20058795,1,3,1
120731,20058796,4,3,1
120770,20058815,6,3,3
120785,20058823,1,3,5
120830,20058841,4,3,3
120847,20058849,5,3,2
120856,20058853,5,3,5
120857,20058853,6,3,2
120897,20058872,1,3,3
120914,20058880,3,3,4
120920,20058883,1,3,1
120975,20058912,4,3,3
120977,20058912,6,3,3
120985,20058917,5,3,1
121033,20058941,5,3,1
121061,20058956,4,3,1
121086,20058970,1,3,9
121116,20058985,4,3,1
121194,20059024,4,3,2
121200,20059027,4,3,1
121215,20059035,1,3,6
121224,20059038,4,3,1
121245,20059047,4,3,1
121249,20059050,4,3,1
121265,20059059,1,3,1
121306,20059078,5,3,1
121384,20059114,1,3,1
121387,20059115,4,3,1
121388,20059116,2,3,5
121389,20059116,4,3,4
121472,20059156,2,3,1
121514,20059175,2,3,1
121564,20059200,5,3,1
121593,20059214,4,3,4
121624,20059230,4,3,3
121656,20059246,2,3,1
121677,20059255,2,3,3
121679,20059255,4,3,1
121683,20059257,5,3,1
121712,20059271,2,3,1
121719,20059276,4,3,1
121797,20059313,5,3,1
121808,20059318,5,3,1
121823,20059326,1,3,1
121854,20059340,2,3,1
121855,20059340,4,3,2
121861,20059343,4,3,2
121877,20059351,5,3,1
121919,20059371,5,3,2
121953,20059387,4,3,1
121970,20059395,4,3,1
122006,20059412,1,3,1
122025,20059422,5,3,1
122048,20059434,1,3,2
122057,20059439,5,3,6
122100,20059462,2,3,1
122111,20059467,4,3,1
122118,20059471,1,3,1
122207,20059514,2,3,1
122232,20059524,6,3,3
122233,20059525,2,3,1
122247,20059530,1,3,2
122275,20059543,5,3,1
122278,20059545,2,3,1
122334,20059575,1,3,2
122349,20059582,4,3,1
122350,20059583,2,3,1
122351,20059583,4,3,1
122402,20059608,5,3,1
122406,20059610,5,3,3
122408,20059611,5,3,1
122422,20059618,1,3,2
122437,20059625,1,3,1
122458,20059635,4,3,1
122471,20059642,4,3,3
122478,20059645,5,3,1
122492,20059652,4,3,1
122502,20059657,4,3,1
122530,20059671,5,3,1
122532,20059672,2,3,4
122534,20059672,4,3,1
122551,20059681,2,3,1
122553,20059682,2,3,1
122565,20059688,2,3,1
122602,20059708,5,3,1
122644,20059730,4,3,3
122653,20059734,5,3,1
122660,20059739,2,3,1
122662,20059740,1,3,1
122664,20059741,1,3,1
122665,20059741,5,3,1
122685,20059752,2,3,1
122720,20059770,2,3,1
122749,20059784,2,3,1
122785,20059804,4,3,1
122805,20059814,4,3,1
122806,20059816,1,3,1
122836,20059829,4,3,1
122854,20059838,2,3,1
122868,20059846,4,3,1
122902,20059860,1,3,1
122921,20059869,1,3,1
122946,20059881,5,3,2
122956,20059885,4,3,1
122970,20059892,2,3,1
122988,20059902,2,3,4
123003,20059911,4,3,1
123017,20059917,4,3,1
123018,20059917,5,3,2
123050,20059931,1,3,1
123074,20059940,2,3,1
123103,20059954,5,3,1
123142,20059974,1,3,1
123143,20059974,5,3,1
123159,20059982,5,3,1
123176,20059991,1,3,1
123182,20059993,4,3,2
123183,20059994,2,3,1
123212,20060006,1,3,1
123213,20060006,5,3,1
123232,20060016,2,3,1
123293,20060044,5,3,1
123349,20060072,1,3,1
123375,20060084,5,3,1
123396,20060094,4,3,1
123416,20060106,5,3,1
123418,20060107,5,3,1
123460,20060129,1,3,1
123522,20060159,2,3,1
123542,20060168,1,3,1
123543,20060168,5,3,1
123551,20060172,2,3,6
123570,20060181,1,3,1
123574,20060183,2,3,1
123577,20060184,2,3,1
123593,20060191,5,3,5
123597,20060192,4,3,1
123608,20060197,5,3,2
123643,20060216,1,3,3
123679,20060235,2,3,1
123708,20060248,5,3,1
123764,20060276,2,3,2
123768,20060278,1,3,1
123829,20060308,1,3,1
123913,20060352,1,3,1
123929,20060359,2,3,1
123937,20060362,5,3,1
124002,20060393,5,3,1
124003,20060394,1,3,1
124009,20060397,2,3,1
124014,20060398,5,3,3
124050,20060413,4,3,1
124074,20060426,2,3,3
124091,20060434,5,3,1
124098,20060439,1,3,1
124114,20060447,5,3,1
124128,20060454,2,3,1
124132,20060456,2,3,1
124140,20060460,2,3,1
124248,20060511,5,3,1
124276,20060525,5,3,2
124363,20060568,4,3,1
124386,20060581,2,3,1
124394,20060584,5,3,1
124404,20060590,4,3,1
124406,20060591,5,3,1
124409,20060593,1,3,1
124470,20060623,4,3,1
124506,20060640,4,3,4
124549,20060659,4,3,2
124559,20060664,2,3,1
124574,20060671,5,3,1
124583,20060676,1,3,2
124588,20060678,5,3,1
124609,20060690,1,3,1
124625,20060697,5,3,1
124662,20060716,1,3,1
124707,20060737,4,3,1
124720,20060745,1,3,1
124721,20060745,5,3,1
124737,20060756,4,3,1
124744,20060760,2,3,1
124779,20060777,5,3,1
124800,20060788,5,3,1
124820,20060797,2,3,1
124830,20060802,2,3,1
124867,20060818,1,3,1
124876,20060823,1,3,5
124917,20060844,1,3,1
124976,20060872,5,3,1
124977,20060873,2,3,1
124979,20060874,1,3,3
124981,20060875,1,3,2
124987,20060878,2,3,1
125022,20060891,4,3,1
125032,20060895,5,3,1
125041,20060899,5,3,1
125044,20060901,2,3,1
125073,20060914,2,3,2
125109,20060930,5,3,1
125117,20060934,1,3,1
125136,20060942,1,3,1
125143,20060945,4,3,1
125163,20060954,5,3,1
125165,20060955,5,3,1
125207,20060977,1,3,1
125211,20060978,5,3,1
125239,20060994,4,3,1
125247,20060998,1,3,1
125253,20061000,4,3,1
125275,20061011,1,3,1
125311,20061028,5,3,1
125334,20061039,4,3,1
125339,20061041,4,3,3
125360,20061052,1,3,1
125423,20061081,5,3,1
125454,20061097,1,3,1
125455,20061097,5,3,1
125456,20061098,2,3,2
125503,20061122,2,3,1
125509,20061125,2,3,1
125587,20061164,5,3,1
125654,20061196,5,3,1
125657,20061198,2,3,1
125671,20061206,1,3,1
125689,20061215,1,3,1
125696,20061218,5,3,1
125714,20061226,2,3,3
125725,20061231,1,3,1
125726,20061231,4,3,1
125732,20061234,5,3,1
125735,20061237,2,3,1
125766,20061251,4,3,5
125796,20061266,4,3,1
125804,20061270,5,3,1
125884,20061313,2,3,1
125893,20061317,2,3,1
125905,20061322,4,3,1
125918,20061329,4,3,1
125974,20061357,1,3,3
125978,20061359,2,3,3
125987,20061363,2,3,1
125993,20061366,1,3,1
126023,20061380,5,3,1
126028,20061383,1,3,2
126033,20061385,5,3,1
126056,20061396,1,3,1
126066,20061400,5,3,6
126109,20061422,4,3,2
126113,20061424,5,3,1
126140,20061439,1,3,1
126161,20061451,2,3,1
126185,20061462,4,3,1
126212,20061475,6,3,3
126219,20061479,2,3,3
126230,20061484,1,3,7
126244,20061490,2,3,1
126254,20061495,1,3,1
126296,20061515,5,3,1
126349,20061542,1,3,4
126362,20061548,2,3,1
126363,20061548,4,3,4
126374,20061554,5,3,1
126399,20061567,2,3,1
126409,20061572,2,3,1
126426,20061581,4,3,1
126446,20061591,1,3,1
126462,20061599,1,3,1
126470,20061602,2,3,1
126479,20061605,1,3,1
126546,20061639,5,3,2
126609,20061667,1,3,2
126613,20061669,1,3,1
126623,20061674,2,3,1
126649,20061686,2,3,1
126656,20061689,2,3,1
126696,20061710,2,3,1
126731,20061727,5,3,3
126763,20061743,5,3,1
126774,20061749,2,3,1
126795,20061759,2,3,1
126907,20061814,5,3,1
126965,20061842,5,3,2
126989,20061853,4,3,1
127067,20061894,2,3,1
127087,20061902,3,3,4
127122,20061921,1,3,1
127152,20061936,5,3,1
127163,20061942,1,3,1
127185,20061949,1,3,2
127186,20061949,5,3,1
127227,20061971,2,3,1
127229,20061971,5,3,2
127251,20061981,2,3,1
127252,20061981,4,3,1
127331,20062021,1,3,1
127332,20062021,5,3,1
